U-Turn Fitness,-9999595418,5,1,"J 55 Sector 22, Near Indian Overseas Bank, Noida Sector 22, noida - 201301"
,,,,
The Spartans Gym,-9958463290,5,1,Noida - 201301
,,,,
Dronacharya The Gym,-8810296873,5,1,"2nd Floor, Rana Complex, Noida Sector 22, Noida - 201301, Near Shiv Mandir"
,,,,
The Iron Pumpers GYM,-9718208929,5,1,"I-48  Besment, Noida Sector 22, Noida - 201301, Near Shiv Mandir"
,,,,
Iron Pumpers Gym,-9696968942,5,1,"C 5,, 55/56 road, Noida Sector 56, Noida - 201301, Near by Shiva Mandir"
,,,,
The Gym Cafe,-8279903049,5,1,"B05 Okaya Central Shop No-2 Gf, Tower-3, Noida Sector 62, Noida - 201309, Near Iin Lucknow"
,,,,
Kids Little Gym,-9810354731,5,1,"H-113, Noida HO, Noida - 201301, Sec-63"
,,,,
Bodypower Platinum Gym Noid..,-4122711,5,1,"WTT(World Trade Tower)/M-floor/, Noida Sector 16, noida - 201301, Near Noida Metro Station Sector-16"
,,,,
Iron Pumpers Gym,-9582621490,5,1,"B-14, B Block, Noida Sector 12, Noida - 201301, Near Swani Furniture"
,,,,
Entham Gym,-9999198771,5,1,"Jp Socity, Near Double Green, Noida Sector 56, Noida - 201301"
,,,,
Raj Fitness Wrold,-4222472,5,1,"C-6 Jhundpura, Transport gali, Noida Sector 11, Noida - 201301, Near shiv mandir"
,,,,
Mad Wolf Fitness Club,-8130469004,4.5,1,"OM Complax, Second Floor,, Sector 41, Noida Sector 41, Noida - 201303, Near Sector-76 Noida Metro"
,,,,
MHFA,-7678282864,4.5,1,"Flat 40 Shop Nmbr S -3 Gf, Noida Sector 49, Noida - 201304, Opposite DOMINO'S PIZZA HUT Sector 48 NOIDA"
,,,,
Noida health,-9582207923,4.5,1,Noida - 201303
,,,,
Shiv Shakti Gym,-9899926105,4.5,1,"D-1, Basement, Noida Sector 45, Noida - 201303, Near Sadarpur Colony, Near Som Bazar"
,,,,
Mahi Fitness Mantra Unisex ..,-8700735917,4.5,1,"Gijhor Market, Gijhor, Gijhore, Noida - 201301"
,,,,
Ultimate Gym Fitness And He..,-8766252640,4.5,1,"Gali No 2 Mamura, Noida Sector 66, Noida - 201307, Near SBI Bank"
,,,,
Muscle Zone,-9990906093,4.5,1,"Shiva Market, Village Chaura, Raghunathpur-Noida Sector 22, Noida - 201301, Near ESI Link Road"
,,,,
New Gold Fitness,-9911337464,4.5,1,"E-14, Noida Sector 55, Noida - 201307, Near Gate No. 5"
,,,,
Ultimate Fitness,-9650169563,4.5,1,"g-3, main road, Noida Sector 22, Noida - 201301"
,,,,
Body Fortress,-8882909916,4.5,1,"A-5, Noida Sector 55, Noida - 201307"
,,,,
Amar Muscular Gym,-9891349546,4.5,1,"R-C-68, Khora Colony, Noida - 201309, Near Church,Archana Enclave"
,,,,
Supernatural Crossfitness A..,-9716991245,4,1,"Hosiyarpur Village, Gali No. 3, Noida Sector 51, Delhi - 201307, Near The City Pride"
,,,,
Power Planet,-9560555620,4,1,"M-12a First Floor, Main Road, Noida Sector 11, Noida - 201301, Near Metro Heart Institute"
,,,,
Push Fitness Studio,-9811312284,4,1,"Hostel No 5, Noida Sector 126, Noida - 201303, Opp Gate 2 Amity University"
,,,,
Bristol Gym,-9654771608,4,1,"B 41/4, Noida Sector 31, Noida - 201303, Near Royal Plaza Market"
,,,,
Phenix Gym,-7042779811,4,1,"Sec-26,A-48, Noida Sector 26, Noida - 201301, Opposite Of Kailash Hospital"
,,,,
Fine & Fitness,-9873278533,4,1,"Basement, Green India Palace, Noida Sector 62, Noida - 201309, Labour Chock"
,,,,
Health Indian Gym,-9899896561,4,1,"Harbansh Market, Atta Market, Noida Sector 27, Noida - 201301, Near Metro Station 18"
,,,,
The Vault Gym,-9582729908,3.5,1,"C-4/103, Noida Sector 31, Noida - 201301, Near Indian Overseas Bank"
,,,,
Minder Awana,-7838058194,3.5,1,"P S Arcade,, Noida Sector 27, Noida - 201301, Near Vinayak Hospital,Atta Market , Bhoja Market"
,,,,
Iron Pumpers Gym,-7053671985,3.5,1,"B-14, Main road, Noida Sector 12, Noida - 201301"
,,,,
M D Gym,-9891749066,3,1,"Greater Noida gutam budha nagar, Noida - 203202"
,,,,
Fitness First,-7830557496,3,1,"Dankaur, Noida - 203201"
,,,,
Jmd Gym ,-9873494541,3,1,"H No 19, Street 2,Harjan Basti, Noida Sector 37, Noida - 201303, Golf View Hotel"
,,,,
The dreams gym,-9560805062,3,1,"2nd Floor, The Dreams Gym, Nithari Village, Sector 31, Noida - 201301"
,,,,
Fitness Guru Home Tuition,-9152686535,3,1,"D-Block, Sector 26, Noida - 201301"
,,,,
Max Power Gym,-9910887933,3,1,"Ch.Salim Market, Gr, Haldoni Mor Bisrakh Road, Noida Sector 20, Noida - 201301"
,,,,
Fitness Point Gym,-9911712626,3,1,"Rn.25, Sector 62, B Block Road, Noida - 201309, Near Fortis Hospital"
,,,,
Bhupendera Fitness,No Number!,3,1,"Noida HO, Noida - 201301, Sec 11"
,,,,
Slim Gym ENT,-2534628,3,1,"B-45, Noida Sector 6, Noida - 201301, Sec-6"
,,,,
Star Gym,-9268979391,2,1,"Dadari Road, Village- Salarpur, Baraula, Noida - 201304, Opp. Boi"
,,,,
Sip Abacus & Brain Gym,-9811901596,0.5,1,"Noida Sector 50, Noida - 201307"
,,,,
Kd Fitness,-9818296340,0.5,1,"134,C Block ,Basement, Sector 19 Noida, Noida Sector 19c, Noida - 201301"
,,,,
Activ 8 Gym,-8743829899,0.5,1,"Building Number - B-45, Noida Sector 12, Noida - 201301, Near Aggarwal Sweets"
,,,,
Gold Gym,-8826558883,0,0,"C Block, C 387, Noida Sector 65, Noida - 201301, Near By Hanuman Mandir"
,,,,
Any time fitness,-7011931648,0,0,"Jaipuriya Plaza Second Floor, Noida Sector 26, Noida - 201301"
,,,,
Body For Life Gym,-9899820248,0,0,"B-2 Besment, Noida Sector 41, Noida - 201303, Near Noida City Centre Metro Staion"
,,,,
The Gym Health Planet,-7838058194,0,0,"Basement, Main building, Noida Sector 30, Noida - 201303, Kirtiman plaza"
,,,,
Fitbit Gym,-8130565564,0,0,"Green Home Girl's PG, Block C, Sector 44 noida, Delhi - 201301"
,,,,
Muscle Myntra Fitness Gym,-8588946403,0,0,"Noida Sector 44, Noida - 201303, Near Amarpali Sapphaire"
,,,,
Itrain Calisthenics,-8467875667,0,0,"K09 Mascot Building, Noida Sector 49, Noida Sector 49, Noida - 201303, Hanuman Mandir"
,,,,
City Fitness,-2482453,0,0,"Ofc No-c3, Noida Sector 51, Noida - 201307, Nr Wedding Villa"
,,,,
Fitness Gym &spa,-7838656594,0,0,"C-4, Sector-51 Mkt., Noida Sector 50, Noida - 201307, Behind Srs Value Bazaar"
,,,,
The Gym,-8802767625,0,0,"E-16/B2, Basement,Kirtimaan Plaza, Noida Sector 30, Noida - 201303, Near Nmc Hospital"
,,,,
Health Plus India,-9871973669,0,0,"G C COMPLEX 3rd Floor, Noida Sector 15, Noida - 201301, NEAR 16 METRO STATION"
,,,,
Bob Gym,No Number!,0,0,"Office Number- 45, Noida Sector 22, Noida - 201301, Main Market, Near Gurudwara"
,,,,
Sharavan Health Club,-9311340921,0,0,"Dankaur, Noida - 203201, Near Greater Height Public School"
,,,,
Fitness Trick Health Club,-8077421108,0,0,"Dankaur, Noida - 203201, Near Gangotiya Univeersty"
,,,,
The Junoon Gym,-9634256811,0,0,"Bilaspur Noida, Noida - 203202"
,,,,
Naveen Gym,-9716972343,0,0,"Gali No-1, Noida Sector 168, Noida - 201305, Near Deep Chand Market, Dosepur Mangroli"
,,,,
Star Gym,-8700290030,0,0,"Shop No - 201, 2 Nd Floor Sector -, Noida Sector 137, Noida - 201305, Near Paras Tera Sector- 137"
,,,,
Muscle World Gym,-9810965843,0,0,"Wazidpur, Sector 135, Noida - 201304"
,,,,
Iso Fitness,-9667653344,0,0,"Plot No.248, Noida Sector 135, Noida - 201304"
,,,,
Red Gym,-8383883344,0,0,"Vuillage Yakubpur, Noida Sector 86, Noida - 201305, Motherson"
,,,,
Gym X2 Fitness & Yoga Class..,-8860112205,0,0,Noida - 201305
,,,,
Xtreeme Fitness Gym,-9015523535,0,0,"Gaur City 2, Noida Extension, Noida - 201305, Near Gagan Public School"
,,,,
Active Gym,-8958167325,0,0,"Shop No 1 and 2, Taj Highway, Noida Extension, Noida - 201305"
,,,,
Mission Fit Gym,-9560956579,0,0,"Plot No 103 Taj Highway Near Sai Mandir Noida Extension, Taj Highway Tigri Gol Chakker, Noida Extension, Noida - 201305, Near Sai Dham Mandir Taj Highway"
,,,,
Fit2max Gym,-8920589668,0,0,"City Palaza 3rd Floor, Gaur City 1, Noida Extension, Noida - 201305, Tech Zone 4"
,,,,
Health First,-9015911536,0,0,"Noida Phase 2, Noida - 201305, Ilahabas Village Sector-86"
,,,,
Ganpati Travels,No Number!,0,0,Noida - 201008
,,,,
Dronaacharya The Gym,-9654001037,0,0,"GT 38, Awana house, Noida Sector 93, Noida - 201304, Near silver city"
,,,,
Life Fit Gym,-9311333447,0,0,"A-120, Sector-92, Noida Phase 2, Noida - 201305"
,,,,
The Body Fitness Point,-9911202195,0,0,"Village -kakrala Phase 2, Noida Sector 80, Noida - 201305, Opt to Parag Dairy"
,,,,
Body Shapers Gym,-9899627943,0,0,"26/2 Pocket 12, Sec 82, Noida - 201304, Noida Extension"
,,,,
Veer fitness point,-9069259846,0,0,"Shop no. 4, Salarpur, Salarpur Kalan, Noida - 201304, Near Axis atm"
,,,,
Fitnes Gym,-9870984670,0,0,"Shop No B 57, Noida Sector 108, Noida - 201304, Near By Ats Tower"
,,,,
The Gym,-9871120267,0,0,"21, C BLOCK, Noida - 201008, NEAR SHOPPRIX MALL"
,,,,
B Town Fitness,-9990995362,0,0,"Gheza Road Near Yatharth Hospital, Bhangel Noida Sec 82, Bhangel, Noida - 201304"
,,,,
Body temple fitness for gen..,-9654046537,0,0,"S.s complex, Main dadri road, Bhangel, Noida - 201304, Near pnb bank"
,,,,
A.k. Gym,-9899792988,0,0,"School wali galli, Noida Sector 101, Noida - 201304, Near baby public school"
,,,,
D gym,-9910197755,0,0,"Village Salarpur, Navin Road, Noida Sector 102, Noida - 201304, Opp Police Chouki"
,,,,
D - Zym,-8700339962,0,0,"Noida Sector 101, noida - 201304, Near Poorv Madhyamik Vidyalay"
,,,,
D Gym,-8700339962,0,0,"Shop Number 1, Main Dadri Road, Noida Sector 101, Noida - 201304, Near Salarpur Police Chowki, Vijay Dhaba"
,,,,
New Fitness Gym,-9871950000,0,0,"Shop Number - 1,2,3, Main Metro Line, Noida Sector 107, Noida - 201304, Opposite Metro Station"
,,,,
Teamcore Fitness Club,-8447740268,0,0,"Km-02,03 ,2nd Floor, Hajipur, Noida - 201304, Near 24/7 Store"
,,,,
24 By7 Fitness,-8810296873,0,0,"SD 06 Noida, Noida Sector 115, noida - 201305"
,,,,
4 Fitness Gym,-8860051324,0,0,"Plot No-N2, SHD Complex, Shatabdi Enclave, Behind Hanuman Murti, Near Barola Village, Noida, Noida - 201301, Near Hanuman Murti"
,,,,
Aarav Gym Center,-9599444033,0,0,"Main Dadri Road, Noida Sector 49, Noida - 201304, Near Juice Corner"
,,,,
Fitness Series Gym,-9999902551,0,0,"Second Floor,Yamaha Vihar Colony,, Baraula, Sector 49, Hindon Vihar Noida, Noida - 201304, Hotel Regenta"
,,,,
Royal Gym,-8851049218,0,0,"Noida Sector 49, Noida - 201304, Near Shri Ram Hospital"
,,,,
Royal Gym,-7838347292,0,0,"Barola, Barola-Noida Sector 49, delhi - 201304"
,,,,
Royal gym ,-8860232209,0,0,"Noida Sector 49, Noida - 201304, Near Shri ram hospital"
,,,,
Fitness Strong Gym,-9210775736,0,0,"B-4, Baraula, Noida - 201304, Sec-49, Kalyani Kunj, Nr Shari Ram Hospital"
,,,,
All in one gym,-9782805639,0,0,"barola market, Main road, Noida Sector 49, Noida - 201303"
,,,,
Gym 49,-9990767686,0,0,"Shop No-8, Barola-noida Sector 49, Noida - 201304, Near Bikaner Sweets"
,,,,
Fitness Program Gym,-9891390276,0,0,"Ts Chouhan Complex 2nd Floor, Barola Market, Noida Sector 49, noida - 201303"
,,,,
Aarav Gym & Suppliment,-9958278859,0,0,"Aarav Gym and Suppliments, Barola-Noida Sector 49, Noida - 201304, Near Om Sai Medicos"
,,,,
Get Fit & Fine Nutrition Hu..,-7905954526,0,0,"F 2 First Floor  Garden Glory Market, Noida Sector 46, Delhi - 201303, Near Gardenia Glory Apartments"
,,,,
Aarav Gym,-8287568450,0,0,"Barola-Noida Sector 49, Noida - 201304, Near petrol pump"
,,,,
Health INDIA Gym,-9910701534,0,0,"Plot Number Gt-42, Main Street, Noida Sector 93, Noida - 201304, Near By Silver City"
,,,,
Fitness World,-8368468791,0,0,"Amrapali Platinum , Tower-F, Noida Sector 119, Noida - 201304, Near Tripathi Hospital"
